200;0.5000;0.5000;0
201;0.4975;0.5025;0
202;0.4950;0.5050;0
203;0.4925;0.5075;0
204;0.4900;0.5100;0
205;0.4875;0.5125;0
206;0.4850;0.5150;0
207;0.4825;0.5175;0
208;0.4800;0.5200;0
209;0.4775;0.5225;0
210;0.4750;0.5250;0
211;0.4725;0.5275;0
212;0.4700;0.5300;0
213;0.4675;0.5325;0
214;0.4650;0.5350;0
215;0.4625;0.5375;0
216;0.4600;0.5400;0
217;0.4575;0.5425;0
218;0.4550;0.5450;0
219;0.4525;0.5475;0
220;0.4500;0.5500;0
221;0.4475;0.5525;0
222;0.4450;0.5550;0
223;0.4425;0.5575;0
224;0.4400;0.5600;0
225;0.4375;0.5625;0
226;0.4350;0.5650;0
227;0.4325;0.5675;0
228;0.4300;0.5700;0
229;0.4275;0.5725;0
230;0.4250;0.5750;0
231;0.4225;0.5775;0
232;0.4200;0.5800;0
233;0.4175;0.5825;0
234;0.4150;0.5850;0
235;0.4125;0.5875;0
236;0.4100;0.5900;0
237;0.4075;0.5925;0
238;0.4050;0.5950;0
239;0.4025;0.5975;0
240;0.4000;0.6000;0
241;0.3975;0.6025;0
242;0.3950;0.6050;0
243;0.3925;0.6075;0
244;0.3900;0.6100;0
245;0.3875;0.6125;0
246;0.3850;0.6150;0
247;0.3825;0.6175;0
248;0.3800;0.6200;0
249;0.3775;0.6225;0
250;0.3750;0.6250;0
251;0.3725;0.6275;0
252;0.3700;0.6300;0
253;0.3675;0.6325;0
254;0.3650;0.6350;0
255;0.3625;0.6375;0
256;0.3600;0.6400;0
257;0.3575;0.6425;0
258;0.3550;0.6450;0
259;0.3525;0.6475;0
260;0.3500;0.6500;0
261;0.3475;0.6525;0
262;0.3450;0.6550;0
263;0.3425;0.6575;0
264;0.3400;0.6600;0
265;0.3375;0.6625;0
266;0.3350;0.6650;0
267;0.3325;0.6675;0
268;0.3300;0.6700;0
269;0.3275;0.6725;0
270;0.3250;0.6750;0
271;0.3225;0.6775;0
272;0.3200;0.6800;0
273;0.3175;0.6825;0
274;0.3150;0.6850;0
275;0.3125;0.6875;0
276;0.3100;0.6900;0
277;0.3075;0.6925;0
278;0.3050;0.6950;0
279;0.3025;0.6975;0
280;0.3000;0.7000;0
281;0.2975;0.7025;0
282;0.2950;0.7050;0
283;0.2925;0.7075;0
284;0.2900;0.7100;0
285;0.2875;0.7125;0
286;0.2850;0.7150;0
287;0.2825;0.7175;0
288;0.2800;0.7200;0
289;0.2775;0.7225;0
290;0.2750;0.7250;0
291;0.2725;0.7275;0
292;0.2700;0.7300;0
293;0.2675;0.7325;0
294;0.2650;0.7350;0
295;0.2625;0.7375;0
296;0.2600;0.7400;0
297;0.2575;0.7425;0
298;0.2550;0.7450;0
299;0.2525;0.7475;0
300;0.2500;0.7500;0
301;0.2475;0.7525;0
302;0.2450;0.7550;0
303;0.2425;0.7575;0
304;0.2400;0.7600;0
305;0.2375;0.7625;0
306;0.2350;0.7650;0
307;0.2325;0.7675;0
308;0.2300;0.7700;0
309;0.2275;0.7725;0
310;0.2250;0.7750;0
311;0.2225;0.7775;0
312;0.2200;0.7800;0
313;0.2175;0.7825;0
314;0.2150;0.7850;0
315;0.2125;0.7875;0
316;0.2100;0.7900;0
317;0.2075;0.7925;0
318;0.2050;0.7950;0
319;0.2025;0.7975;0
320;0.2000;0.8000;0
321;0.1975;0.8025;0
322;0.1950;0.8050;0
323;0.1925;0.8075;0
324;0.1900;0.8100;0
325;0.1875;0.8125;0
326;0.1850;0.8150;0
327;0.1825;0.8175;0
328;0.1800;0.8200;0
329;0.1775;0.8225;0
330;0.1750;0.8250;0
331;0.1725;0.8275;0
332;0.1700;0.8300;0
333;0.1675;0.8325;0
334;0.1650;0.8350;0
335;0.1625;0.8375;0
336;0.1600;0.8400;0
337;0.1575;0.8425;0
338;0.1550;0.8450;0
339;0.1525;0.8475;0
340;0.1500;0.8500;0
341;0.1475;0.8525;0
342;0.1450;0.8550;0
343;0.1425;0.8575;0
344;0.1400;0.8600;0
345;0.1375;0.8625;0
346;0.1350;0.8650;0
347;0.1325;0.8675;0
348;0.1300;0.8700;0
349;0.1275;0.8725;0
350;0.1250;0.8750;0
351;0.1225;0.8775;0
352;0.1200;0.8800;0
353;0.1175;0.8825;0
354;0.1150;0.8850;0
355;0.1125;0.8875;0
356;0.1100;0.8900;0
357;0.1075;0.8925;0
358;0.1050;0.8950;0
359;0.1025;0.8975;0
360;0.1000;0.9000;0
361;0.0975;0.9025;0
362;0.0950;0.9050;0
363;0.0925;0.9075;0
364;0.0900;0.9100;0
365;0.0875;0.9125;0
366;0.0850;0.9150;0
367;0.0825;0.9175;0
368;0.0800;0.9200;0
369;0.0775;0.9225;0
370;0.0750;0.9250;0
371;0.0725;0.9275;0
372;0.0700;0.9300;0
373;0.0675;0.9325;0
374;0.0650;0.9350;0
375;0.0625;0.9375;0
376;0.0600;0.9400;0
377;0.0575;0.9425;0
378;0.0550;0.9450;0
379;0.0525;0.9475;0
380;0.0500;0.9500;0
381;0.0475;0.9525;0
382;0.0450;0.9550;0
383;0.0425;0.9575;0
384;0.0400;0.9600;0
385;0.0375;0.9625;0
386;0.0350;0.9650;0
387;0.0325;0.9675;0
388;0.0300;0.9700;0
389;0.0275;0.9725;0
390;0.0250;0.9750;0
391;0.0225;0.9775;0
392;0.0200;0.9800;0
393;0.0175;0.9825;0
394;0.0150;0.9850;0
395;0.0125;0.9875;0
396;0.0100;0.9900;0.0000
397;0.0075;0.9925;0.0000
398;0.0050;0.9950;0.0000
399;0.0025;0.9975;0.0000
400;0.0000;1.0000;0.0000
401;0.0000;0.9975;0.0025
402;0.0000;0.9950;0.0050
403;0.0000;0.9925;0.0075
404;0.0000;0.9900;0.0100
405;0.0000;0.9875;0.0125
406;0.0000;0.9850;0.0150
407;0.0000;0.9825;0.0175
408;0.0000;0.9800;0.0200
409;0.0000;0.9775;0.0225
410;0.0000;0.9750;0.0250
411;0.0000;0.9725;0.0275
412;0.0000;0.9700;0.0300
413;0.0000;0.9675;0.0325
414;0.0000;0.9650;0.0350
415;0.0000;0.9625;0.0375
416;0.0000;0.9600;0.0400
417;0.0000;0.9575;0.0425
418;0.0000;0.9550;0.0450
419;0.0000;0.9525;0.0475
420;0.0000;0.9500;0.0500
421;0.0000;0.9475;0.0525
422;0.0000;0.9450;0.0550
423;0.0000;0.9425;0.0575
424;0.0000;0.9400;0.0600
425;0.0000;0.9375;0.0625
426;0.0000;0.9350;0.0650
427;0.0000;0.9325;0.0675
428;0.0000;0.9300;0.0700
429;0.0000;0.9275;0.0725
430;0.0000;0.9250;0.0750
431;0.0000;0.9225;0.0775
432;0.0000;0.9200;0.0800
433;0.0000;0.9175;0.0825
434;0.0000;0.9150;0.0850
435;0.0000;0.9125;0.0875
436;0.0000;0.9100;0.0900
437;0.0000;0.9075;0.0925
438;0.0000;0.9050;0.0950
439;0.0000;0.9025;0.0975
440;0.0000;0.9000;0.1000
441;0.0000;0.8975;0.1025
442;0.0000;0.8950;0.1050
443;0.0000;0.8925;0.1075
444;0.0000;0.8900;0.1100
445;0.0000;0.8875;0.1125
446;0.0000;0.8850;0.1150
447;0.0000;0.8825;0.1175
448;0.0000;0.8800;0.1200
449;0.0000;0.8775;0.1225
450;0.0000;0.8750;0.1250
451;0.0000;0.8725;0.1275
452;0.0000;0.8700;0.1300
453;0.0000;0.8675;0.1325
454;0.0000;0.8650;0.1350
455;0.0000;0.8625;0.1375
456;0.0000;0.8600;0.1400
457;0.0000;0.8575;0.1425
458;0.0000;0.8550;0.1450
459;0.0000;0.8525;0.1475
460;0.0000;0.8500;0.1500
461;0.0000;0.8475;0.1525
462;0.0000;0.8450;0.1550
463;0.0000;0.8425;0.1575
464;0.0000;0.8400;0.1600
465;0.0000;0.8375;0.1625
466;0.0000;0.8350;0.1650
467;0.0000;0.8325;0.1675
468;0.0000;0.8300;0.1700
469;0.0000;0.8275;0.1725
470;0.0000;0.8250;0.1750
471;0.0000;0.8225;0.1775
472;0.0000;0.8200;0.1800
473;0.0000;0.8175;0.1825
474;0.0000;0.8150;0.1850
475;0.0000;0.8125;0.1875
476;0.0000;0.8100;0.1900
477;0.0000;0.8075;0.1925
478;0.0000;0.8050;0.1950
479;0.0000;0.8025;0.1975
480;0.0000;0.8000;0.2000
481;0.0000;0.7975;0.2025
482;0.0000;0.7950;0.2050
483;0.0000;0.7925;0.2075
484;0.0000;0.7900;0.2100
485;0.0000;0.7875;0.2125
486;0.0000;0.7850;0.2150
487;0.0000;0.7825;0.2175
488;0.0000;0.7800;0.2200
489;0.0000;0.7775;0.2225
490;0.0000;0.7750;0.2250
491;0.0000;0.7725;0.2275
492;0.0000;0.7700;0.2300
493;0.0000;0.7675;0.2325
494;0.0000;0.7650;0.2350
495;0.0000;0.7625;0.2375
496;0.0000;0.7600;0.2400
497;0.0000;0.7575;0.2425
498;0.0000;0.7550;0.2450
499;0.0000;0.7525;0.2475
500;0.0000;0.7500;0.2500
501;0.0000;0.7475;0.2525
502;0.0000;0.7450;0.2550
503;0.0000;0.7425;0.2575
504;0.0000;0.7400;0.2600
505;0.0000;0.7375;0.2625
506;0.0000;0.7350;0.2650
507;0.0000;0.7325;0.2675
508;0.0000;0.7300;0.2700
509;0.0000;0.7275;0.2725
510;0.0000;0.7250;0.2750
511;0.0000;0.7225;0.2775
512;0.0000;0.7200;0.2800
513;0.0000;0.7175;0.2825
514;0.0000;0.7150;0.2850
515;0.0000;0.7125;0.2875
516;0.0000;0.7100;0.2900
517;0.0000;0.7075;0.2925
518;0.0000;0.7050;0.2950
519;0.0000;0.7025;0.2975
520;0.0000;0.7000;0.3000
521;0.0000;0.6975;0.3025
522;0.0000;0.6950;0.3050
523;0.0000;0.6925;0.3075
524;0.0000;0.6900;0.3100
525;0.0000;0.6875;0.3125
526;0.0000;0.6850;0.3150
527;0.0000;0.6825;0.3175
528;0.0000;0.6800;0.3200
529;0.0000;0.6775;0.3225
530;0.0000;0.6750;0.3250
531;0.0000;0.6725;0.3275
532;0.0000;0.6700;0.3300
533;0.0000;0.6675;0.3325
534;0.0000;0.6650;0.3350
535;0.0000;0.6625;0.3375
536;0.0000;0.6600;0.3400
